cluster,CHR,Position,Strand,UCSC_RefGene_Name,Genome_Build,CpG
29,7,128784442,+,TSPAN33,GRCh37,cg11303670
29,16,68771200,+,CDH1;CDH1,GRCh37,cg11255163
29,12,77459885,-,E2F7,GRCh37,cg08610361
29,4,57844931,+,POLR2B;C4orf14,GRCh37,cg21800088
29,2,97427027,+,CNNM4,GRCh37,cg11158729
29,19,37959853,-,ZNF570,GRCh37,cg21850254
29,2,136742688,-,DARS,GRCh37,cg11129291
29,2,102314477,+,MAP4K4;MAP4K4;MAP4K4,GRCh37,cg08875535
29,7,87563855,+,ADAM22;ADAM22;ADAM22;ADAM22;ADAM22,GRCh37,cg08876591
29,9,92219379,-,GADD45G,GRCh37,cg21912567
29,1,6320757,-,GPR153,GRCh37,cg21927975
29,11,64692066,+,PPP2R5B,GRCh37,cg23473849
29,3,9932426,-,JAGN1,GRCh37,cg23459997
29,1,84971866,+,SPATA1;GNG5,GRCh37,cg23441167
29,16,23607577,+,NDUFAB1,GRCh37,cg21989500
29,5,141016628,-,RELL2;RELL2;RELL2;HDAC3;RELL2,GRCh37,cg11064797
29,17,65241304,-,HELZ;HELZ,GRCh37,cg08831701
29,7,95951569,-,SLC25A13;SLC25A13;SLC25A13,GRCh37,cg08998967
29,3,13461652,-,NUP210,GRCh37,cg23799276
29,17,7155231,+,DULLARD;C17orf81;DULLARD;C17orf81;C17orf81;C17orf81;DULLARD,GRCh37,cg11566939
29,15,59949482,+,GTF2A2,GRCh37,cg24088751
29,11,111944731,+,C11orf57;PIH1D2;PIH1D2;PIH1D2;C11orf57;PIH1D2;C11orf57,GRCh37,cg11909865
29,17,35305905,-,AATF,GRCh37,cg11857445
29,3,32148497,+,GPD1L,GRCh37,cg21255732
29,14,20923471,+,OSGEP;APEX1;APEX1;APEX1;APEX1;APEX1;APEX1,GRCh37,cg21337430
29,7,30066348,-,FKBP14,GRCh37,cg11802692
29,16,47007757,+,DNAJA2,GRCh37,cg21369679
29,12,30907191,-,CAPRIN2;CAPRIN2;CAPRIN2;CAPRIN2;CAPRIN2;CAPRIN2,GRCh37,cg21369988
29,13,100153373,+,TM9SF2,GRCh37,cg08271519
29,3,129034659,-,H1FX;C3orf47,GRCh37,cg21378047
29,12,58176483,-,TSFM,GRCh37,cg23970338
29,14,74227020,+,C14orf43;C14orf43,GRCh37,cg23940655
29,9,100685127,-,C9orf156,GRCh37,cg08531821
29,1,11119628,+,SRM,GRCh37,cg21379816
29,1,24194505,+,FUCA1,GRCh37,cg08366126
29,9,71320693,-,PIP5K1B,GRCh37,cg21413251
29,18,51884793,+,C18orf54,GRCh37,cg08390021
29,9,131450973,-,SET;SET,GRCh37,cg11628487
29,15,52860622,-,ARPP19,GRCh37,cg23865067
29,12,59314263,-,LRIG3;LRIG3,GRCh37,cg11625946
29,17,17991318,+,DRG2;DRG2,GRCh37,cg23830037
29,3,13521693,-,HDAC11;HDAC11,GRCh37,cg08448040
29,9,6413045,-,UHRF2,GRCh37,cg08487038
29,15,79237654,-,CTSH;CTSH,GRCh37,cg08500346
29,17,43138359,-,NMT1;DCAKD;DCAKD,GRCh37,cg21452443
29,3,42623862,+,SEC22C;SEC22C,GRCh37,cg21463023
29,12,68726610,-,MDM1;MDM1,GRCh37,cg23926526
29,5,169010705,-,CCDC99;CCDC99,GRCh37,cg24115593
29,16,88772647,-,RNF166;CTU2;CTU2,GRCh37,cg23392782
29,11,62446605,+,UBXN1,GRCh37,cg22091798
29,5,81574453,-,RPS23,GRCh37,cg10681725
29,14,45553408,+,PRPF39;PRPF39,GRCh37,cg23104823
29,8,144679052,-,EEF1D;EEF1D;EEF1D;EEF1D;EEF1D;TIGD5;EEF1D;EEF1D;EEF1D,GRCh37,cg23088430
29,19,912839,+,C19orf22,GRCh37,cg09675889
29,1,150552014,-,MCL1;MCL1;MCL1;MCL1,GRCh37,cg09726469
29,4,154387599,+,KIAA0922;KIAA0922,GRCh37,cg10484485
29,14,20922915,-,APEX1;APEX1;OSGEP;OSGEP;APEX1,GRCh37,cg22438324
29,17,6544061,+,TXNDC17;KIAA0753;KIAA0753,GRCh37,cg22459930
29,22.0,41214857,-,SLC25A17,GRCh37,cg23013931
29,16,74808963,+,FA2H,GRCh37,cg10432620
29,22.0,39052594,-,LOC646851;LOC646851;CBY1;CBY1,GRCh37,cg10423830
29,19,41304369,-,EGLN2,GRCh37,cg22499964
29,2,61109155,+,REL,GRCh37,cg09600437
29,19,36505311,+,ALKBH6;ALKBH6,GRCh37,cg22501393
29,2,74007265,+,DUSP11;DUSP11,GRCh37,cg10373645
29,14,35008750,+,EAPP,GRCh37,cg09889850
29,10,120938495,-,PRDX3;PRDX3,GRCh37,cg10367730
29,11,64126806,+,RPS6KA4;RPS6KA4,GRCh37,cg22833292
29,17,19770443,+,ULK2;ULK2,GRCh37,cg22826936
29,1,87794589,-,LMO4;LMO4,GRCh37,cg10042178
29,7,42951784,-,C7orf25;C7orf25,GRCh37,cg22552684
29,4,184425226,-,ING2,GRCh37,cg10348863
29,17,13972928,-,COX10,GRCh37,cg22774127
29,1,109940029,-,SORT1,GRCh37,cg10087399
29,14,94640828,+,PPP4R4;PPP4R4,GRCh37,cg10314752
29,7,30324033,+,ZNRF2;ZNRF2,GRCh37,cg10289912
29,4,4543474,-,STX18,GRCh37,cg22524267
29,11,105948183,-,KBTBD3;KBTBD3;AASDHPPT;KBTBD3;KBTBD3,GRCh37,cg22024876
29,12,129308176,-,SLC15A4,GRCh37,cg09597465
29,16,4784440,-,C16orf71;ANKS3;C16orf71,GRCh37,cg09585834
29,16,4475555,+,DNAJA3;DNAJA3,GRCh37,cg22103999
29,20,62612592,+,PRPF6;PRPF6,GRCh37,cg11037424
29,1,235324804,+,RBM34;RBM34;RBM34,GRCh37,cg09144196
29,16,22217479,-,EEF2K,GRCh37,cg09186685
29,6,36647073,-,CDKN1A;CDKN1A,GRCh37,cg10936763
29,12,106642360,-,CKAP4,GRCh37,cg09239756
29,12,6862849,+,MLF2;MLF2,GRCh37,cg23311549
29,9,132598185,+,C9orf78;USP20;USP20;USP20,GRCh37,cg23300897
29,7,95064174,+,PON2;PON2,GRCh37,cg23285573
29,15,68569991,-,FEM1B,GRCh37,cg09272869
29,7,89874597,+,C7orf63;C7orf63;C7orf63;C7orf63,GRCh37,cg23283875
29,1,154531418,-,UBE2Q1,GRCh37,cg09311052
29,15,45926878,-,SQRDL,GRCh37,cg09593286
29,15,89878452,-,POLG;POLG,GRCh37,cg22187094
29,6,101329502,-,ASCC3;ASCC3,GRCh37,cg10869069
29,6,86304180,-,SNX14;SNX14,GRCh37,cg09404334
29,4,77070069,+,NUP54,GRCh37,cg09423836
29,11,67034251,+,ADRBK1,GRCh37,cg23207985
29,2,61243988,-,PEX13;PUS10,GRCh37,cg09469394
29,17,73257283,-,GGA3;MRPS7;GGA3,GRCh37,cg22226765
29,17,73402025,-,GRB2;GRB2,GRCh37,cg09509576
29,2,74781587,-,LOXL3;DOK1,GRCh37,cg22238923
29,16,48419812,+,SIAH1,GRCh37,cg10784785
29,6,138725213,+,HEBP2,GRCh37,cg10780112
29,1,170043676,+,KIFAP3;KIFAP3,GRCh37,cg10753582
29,17,40264626,+,DHX58;DHX58,GRCh37,cg10708793
29,4,2264032,+,MXD4,GRCh37,cg22194305
29,2,20212440,-,MATN3;MATN3,GRCh37,cg21177096
29,1,167905380,-,DCAF6;BRP44;BRP44;BRP44;DCAF6,GRCh37,cg08151281
29,1,220446043,-,RAB3GAP2,GRCh37,cg12054080
29,12,4648036,+,RAD51AP1;RAD51AP1;RAD51AP1;RAD51AP1;C12orf4,GRCh37,cg25261329
29,5,87564247,+,TMEM161B,GRCh37,cg10215884
29,14,92506784,-,TRIP11;TRIP11,GRCh37,cg06665984
29,9,130965761,+,CIZ1;DNM1;DNM1;CIZ1,GRCh37,cg13309018
29,14,65438715,+,RAB15,GRCh37,cg06690633
29,19,12949443,+,MAST1,GRCh37,cg13294594
29,3,179280646,+,ACTL6A;ACTL6A;ACTL6A,GRCh37,cg25198545
29,11,119252474,+,USP2,GRCh37,cg13272258
29,16,9186050,+,C16orf72,GRCh37,cg20141013
29,22.0,30162856,+,UCRC;UCRC;ZMAT5;ZMAT5,GRCh37,cg13240639
29,20,43160795,+,PKIG;PKIG;PKIG,GRCh37,cg13240311
29,17,78074920,-,GAA;GAA;GAA,GRCh37,cg20269976
29,3,195808919,-,TFRC;TFRC;TFRC;TFRC,GRCh37,cg25276849
29,15,68346669,+,PIAS1,GRCh37,cg06790275
29,10,43761841,+,RASGEF1A,GRCh37,cg25104030
29,9,99801371,+,CTSL2;CTSL2,GRCh37,cg13234643
29,7,148581907,-,EZH2;EZH2,GRCh37,cg06816161
29,4,151937234,+,LRBA,GRCh37,cg13219107
29,10,88515527,-,BMPR1A,GRCh37,cg06817917
29,3,129158634,-,IFT122;MBD4;IFT122;IFT122;IFT122,GRCh37,cg20346122
29,19,58898769,-,RPS5,GRCh37,cg06830426
29,8,126103681,+,NSMCE2;KIAA0196,GRCh37,cg20379012
29,12,120883986,-,TRIAP1;GATC,GRCh37,cg25053891
29,15,65426128,+,PDCD7;PDCD7,GRCh37,cg25026754
29,9,136858680,+,VAV2;VAV2,GRCh37,cg13134662
29,1,67519805,-,SLC35D1;SLC35D1,GRCh37,cg06894381
29,3,111805312,+,C3orf52,GRCh37,cg06807989
29,6,119255874,-,MCM9,GRCh37,cg13112336
29,6,88300029,+,RARS2;ORC3L;ORC3L,GRCh37,cg06598631
29,17,16283976,+,UBB,GRCh37,cg06537829
29,19,54641139,+,CNOT3,GRCh37,cg19822214
29,1,151584902,-,SNX27,GRCh37,cg13625205
29,15,64673790,-,KIAA0101;KIAA0101,GRCh37,cg19839691
29,11,61129344,-,CYBASC3;CYBASC3;CYBASC3;TMEM138;CYBASC3;TMEM138,GRCh37,cg06240542
29,15,72668269,+,HEXA;C15orf34,GRCh37,cg13587740
29,7,75157587,-,PMS2L3,GRCh37,cg06273569
29,11,14913620,-,CYP2R1,GRCh37,cg25454890
29,8,130952644,+,FAM49B,GRCh37,cg06307601
29,13,22178108,-,EFHA1,GRCh37,cg13557178
29,11,62313929,-,AHNAK;AHNAK,GRCh37,cg19902569
29,10,35415599,-,CREM;CREM;CREM;CREM;CREM;CREM,GRCh37,cg06336792
29,11,3877476,+,STIM1;STIM1,GRCh37,cg06349174
29,1,151483425,+,CGN,GRCh37,cg20077393
29,2,88991375,+,RPIA,GRCh37,cg06358566
29,11,121163141,+,SC5DL;SC5DL,GRCh37,cg13421924
29,16,85832847,+,COX4I1;COX4NB;COX4NB,GRCh37,cg06438404
29,10,121651973,-,SEC23IP,GRCh37,cg25377358
29,8,66546079,+,ARMC1,GRCh37,cg13398993
29,17,3539597,+,CTNS;SHPK;SHPK;CTNS,GRCh37,cg25371182
29,1,162039959,+,NOS1AP;NOS1AP;NOS1AP;NOS1AP,GRCh37,cg06473539
29,12,113659153,+,TPCN1;TPCN1;IQCD,GRCh37,cg13393195
29,17,73128023,-,NT5C,GRCh37,cg13376158
29,19,12807371,-,FBXW9,GRCh37,cg06489804
29,9,91933147,+,SECISBP2,GRCh37,cg20074048
29,8,67341099,+,RRS1,GRCh37,cg25352650
29,10,60029458,-,CISD1,GRCh37,cg06532493
29,3,183903550,-,ABCF3,GRCh37,cg13461600
29,13,31736105,-,HSPH1;HSPH1,GRCh37,cg06901392
29,22.0,43506952,-,BIK,GRCh37,cg25018755
29,15,85259484,+,SEC11A;SEC11A,GRCh37,cg06930095
29,17,77770444,-,CBX8,GRCh37,cg07581365
29,19,6361639,-,CLPP,GRCh37,cg12562500
29,8,11324817,+,FAM167A,GRCh37,cg20717059
29,16,71323116,-,FTSJD1;FTSJD1;FTSJD1;FTSJD1,GRCh37,cg20744809
29,2,27440548,-,CAD,GRCh37,cg12506373
29,17,79995330,+,DCXR,GRCh37,cg20757526
29,5,54469532,+,MIR449C;CDC20B;CDC20B;CDC20B,GRCh37,cg07707227
29,11,6255841,-,FAM160A2;FAM160A2;FAM160A2;FAM160A2,GRCh37,cg20916483
29,8,95961556,+,TP53INP1;TP53INP1;TP53INP1;TP53INP1,GRCh37,cg24434118
29,1,36851195,+,STK40,GRCh37,cg07789552
29,3,23244688,-,UBE2E2,GRCh37,cg07806164
29,20,62669791,+,NCRNA00176;NCRNA00176,GRCh37,cg12379775
29,7,99647494,-,ZSCAN21,GRCh37,cg12588476
29,12,110318755,-,GLTP,GRCh37,cg07836370
29,16,18801635,-,RPS15A;RPS15A;RPS15A;RPS15A,GRCh37,cg21024145
29,19,45681899,+,BLOC1S3;TRAPPC6A,GRCh37,cg07928695
29,5,10760858,-,DAP,GRCh37,cg21046940
29,6,128841705,+,PTPRK;PTPRK;PTPRK;PTPRK,GRCh37,cg12148919
29,18,33767315,-,MOCOS,GRCh37,cg08015253
29,7,56174374,-,CHCHD2,GRCh37,cg21096502
29,1,28052045,+,FAM76A;FAM76A;FAM76A;FAM76A;FAM76A,GRCh37,cg12099357
29,1,44440160,-,ATP6V0B;ATP6V0B,GRCh37,cg12079362
29,12,132627896,+,DDX51;NOC4L,GRCh37,cg24211742
29,4,85504879,-,CDS1,GRCh37,cg24208172
29,16,27214687,+,JMJD5;JMJD5,GRCh37,cg24206694
29,7,44163430,-,POLD2;POLD2,GRCh37,cg21123509
29,19,12949060,-,MAST1,GRCh37,cg20966551
29,19,19843991,-,ZNF14,GRCh37,cg20638426
29,6,109169698,+,ARMC2;ARMC2,GRCh37,cg12785675
29,14,92302448,+,TC2N;TC2N;TC2N,GRCh37,cg24633648
29,21,43916159,-,RSPH1,GRCh37,cg07034561
29,14,62161848,-,HIF1A;HIF1A,GRCh37,cg07052387
29,3,5164013,-,ARL8B;ARL8B,GRCh37,cg20503117
29,11,64126392,-,RPS6KA4;RPS6KA4,GRCh37,cg24970539
29,1,59249665,-,JUN;JUN,GRCh37,cg24946133
29,3,56835873,+,ARHGEF3;ARHGEF3;ARHGEF3,GRCh37,cg20509080
29,17,27052828,-,TLCD1;TLCD1,GRCh37,cg07195577
29,2,73340724,+,RAB11FIP5,GRCh37,cg24935900
29,1,17337842,-,ATP13A2;ATP13A2;ATP13A2,GRCh37,cg12999103
29,12,121019192,+,POP5;POP5;POP5;POP5,GRCh37,cg07236358
29,19,17356142,+,NR2F6;NR2F6,GRCh37,cg07242565
29,20,3801318,+,C20orf29;C20orf29,GRCh37,cg24917645
29,6,160147912,-,WTAP;WTAP;WTAP,GRCh37,cg24909975
29,6,155055079,-,RBM16,GRCh37,cg12897370
29,19,9785727,-,ZNF562;ZNF562;ZNF562;ZNF562;ZNF562;ZNF562,GRCh37,cg24874111
29,3,150480910,+,SIAH2;SIAH2,GRCh37,cg24856383
29,4,128886005,-,C4orf29;MFSD8,GRCh37,cg07285838
29,1,51702659,+,RNF11,GRCh37,cg24808674
29,9,35115882,-,KIAA1539;KIAA1539,GRCh37,cg24770649
29,16,81110754,+,C16orf46;C16orf46;C16orf46;C16orf46,GRCh37,cg12879297
29,1,31538937,+,PUM1;PUM1,GRCh37,cg24710886
29,17,62502055,-,CCDC45;DDX5,GRCh37,cg07387199
29,16,58035398,-,C16orf57,GRCh37,cg07398350
29,10,61666543,+,CCDC6;CCDC6,GRCh37,cg07410075
29,11,125773242,-,DDX25;PUS3,GRCh37,cg12802819
29,1,246730188,-,CNST;TFB2M;CNST,GRCh37,cg20615951
29,10,82168530,-,C10orf58,GRCh37,cg20617956
29,12,125473601,+,DHX37;DHX37,GRCh37,cg19793718
29,19,54024182,-,ZNF331;ZNF331,GRCh37,cg16969623
29,7,100797595,-,AP1S1,GRCh37,cg27665659
29,20,30310858,+,BCL2L1;BCL2L1,GRCh37,cg00782854
29,15,73977201,-,CD276;CD276,GRCh37,cg00133909
29,22.0,41487283,-,EP300;MIR1281,GRCh37,cg00500400
29,8,142011144,+,PTK2;PTK2,GRCh37,cg01806808
29,2,43454476,+,ZFP36L2;LOC100129726,GRCh37,cg00097536
29,3,136581033,-,NCK1,GRCh37,cg02975259
29,10,102289786,+,NDUFB8,GRCh37,cg01430807
29,15,65477420,-,CLPX,GRCh37,cg02671806
29,7,38218112,-,STARD3NL,GRCh37,cg00309056
29,19,41869941,-,TMEM91;B9D2;TMEM91;B9D2,GRCh37,cg02750754
29,11,14521319,-,COPB1;COPB1;COPB1;COPB1;COPB1;COPB1,GRCh37,cg00704909
29,16,67195069,-,TRADD;FBXL8,GRCh37,cg01025842
29,14,21566863,+,ZNF219;C14orf176;ZNF219;ZNF219,GRCh37,cg01027805
29,20,37101172,-,RALGAPB,GRCh37,cg00495442
29,10,89621773,-,PTEN;KILLIN,GRCh37,cg01228636
29,17,73008867,+,ICT1,GRCh37,cg03184439
29,13,53024717,-,VPS36,GRCh37,cg02543879
29,12,12870119,-,CDKN1B,GRCh37,cg01745510
29,12,120632764,+,GCN1L1,GRCh37,cg01199721
29,2,105946563,+,TGFBRAP1;TGFBRAP1,GRCh37,cg02648999
29,11,64795040,+,SNX15;SNX15,GRCh37,cg02554810
29,10,73079349,-,SLC29A3,GRCh37,cg01478450
29,6,31671271,-,BAT5,GRCh37,cg00746130
29,2,219536588,+,RNF25;STK36,GRCh37,cg03270376
29,10,13390384,+,SEPHS1,GRCh37,cg00766889
29,2,122512988,-,TSN,GRCh37,cg01139059
29,2,54342584,-,ACYP2;ACYP2,GRCh37,cg01615080
29,16,19533410,-,GDE1;GDE1,GRCh37,cg01137737
29,3,49377419,-,USP4;USP4,GRCh37,cg00359325
29,1,151319538,+,RFX5;RFX5,GRCh37,cg00123035
29,19,13227228,-,TRMT1;TRMT1;TRMT1;TRMT1;TRMT1,GRCh37,cg02229516
29,2,38978194,-,SFRS7,GRCh37,cg01746088
29,21,44394436,-,PKNOX1,GRCh37,cg02507175
29,6,8064800,-,MUTED,GRCh37,cg01802635
29,6,144164650,+,LTV1,GRCh37,cg00380464
29,11,560589,+,RASSF7;RASSF7;C11orf35;RASSF7,GRCh37,cg00216758
29,8,118533004,+,MED30;MED30,GRCh37,cg02422627
29,12,10827014,+,STYK1,GRCh37,cg00616129
29,14,90798063,+,C14orf102;C14orf102,GRCh37,cg00128654
29,11,77300504,+,AQP11,GRCh37,cg02506426
29,17,73285325,-,SLC25A19;SLC25A19;SLC25A19,GRCh37,cg00901704
29,20,2821308,-,VPS16;VPS16;FAM113A;FAM113A,GRCh37,cg00231920
29,6,109415123,-,C6orf182;SESN1,GRCh37,cg00922727
29,2,48541921,-,FOXN2;FOXN2,GRCh37,cg00539716
29,12,6643629,-,GAPDH,GRCh37,cg00241355
29,6,109703513,-,CD164;CD164;CD164;CD164;CD164,GRCh37,cg01932459
29,17,27920934,+,ANKRD13B,GRCh37,cg02717570
29,16,2932507,+,FLYWCH2;FLYWCH2;FLYWCH2,GRCh37,cg02718531
29,1,59249911,-,JUN,GRCh37,cg01909487
29,20,48552742,+,RNF114,GRCh37,cg02046340
29,16,87425223,-,FBXO31;MAP1LC3B,GRCh37,cg02932689
29,2,219575490,+,TTLL4,GRCh37,cg00665395
29,10,7830848,+,KIN;ATP5C1;ATP5C1,GRCh37,cg03205208
29,1,154934734,+,PYGO2,GRCh37,cg01277844
29,19,52552443,+,ZNF432,GRCh37,cg02729352
29,16,67840857,-,TSNAXIP1;RANBP10,GRCh37,cg00854637
29,19,8455008,-,RAB11B,GRCh37,cg02868306
29,3,184081400,+,POLR2H,GRCh37,cg00971396
29,6,8064493,-,MUTED,GRCh37,cg00012792
29,1,1208573,+,UBE2J2;UBE2J2;UBE2J2;UBE2J2,GRCh37,cg02913364
29,8,145133133,-,EXOSC4,GRCh37,cg02868338
30,10,129704949,+,PTPRE,GRCh37,cg14859417
30,12,7056008,-,PTPN6,GRCh37,cg04956511
30,19,48325360,+,CRX,GRCh37,cg21621114
30,19,1402626,+,GAMT;GAMT,GRCh37,cg05989054
30,9,140318649,+,EXD3;NOXA1,GRCh37,cg04837071
30,20,748992,-,C20orf54;C20orf54,GRCh37,cg01479232
30,3,45636386,-,LIMD1,GRCh37,cg04037228
30,7,143105850,+,EPHA1,GRCh37,cg18997129
30,19,49199172,+,FUT2;FUT2,GRCh37,cg01656853
30,1,64971752,-,CACHD1,GRCh37,cg20876010
31,1,58716018,-,DAB1;DAB1,GRCh37,cg00848728
32,19,57352134,+,ZIM2;ZIM2;PEG3;MIMT1;PEG3;PEG3;PEG3;ZIM2,GRCh37,cg02162069
32,19,57350004,+,PEG3;PEG3;ZIM2;PEG3;PEG3;ZIM2;ZIM2,GRCh37,cg02793099
32,19,57351642,+,MIMT1;PEG3;PEG3;ZIM2;PEG3;PEG3;ZIM2;ZIM2,GRCh37,cg19335327
32,19,57351440,+,MIMT1;PEG3;PEG3;ZIM2;PEG3;PEG3;ZIM2;ZIM2,GRCh37,cg22354595
32,19,57351791,+,MIMT1;PEG3;PEG3;ZIM2;PEG3;PEG3;ZIM2;ZIM2,GRCh37,cg14849423
32,19,57352269,-,ZIM2;ZIM2;PEG3;PEG3;PEG3;PEG3;ZIM2;MIMT1,GRCh37,cg19098268
33,11,63753598,-,OTUB1;OTUB1;OTUB1,GRCh37,cg19233923
33,5,178977236,+,RUFY1,GRCh37,cg25418748
33,6,26204823,-,HIST1H4E,GRCh37,cg16706631
34,11,46354997,+,DGKZ,GRCh37,cg24407308
34,19,46974567,+,PNMAL1;PNMAL1,GRCh37,cg17296166
34,19,8428856,+,ANGPTL4;ANGPTL4,GRCh37,cg16745616
34,16,66879016,-,CA7;CA7;CA7,GRCh37,cg16303453
34,3,125899401,-,ALDH1L1;ALDH1L1,GRCh37,cg16312163
34,14,31344535,-,COCH;COCH,GRCh37,cg10128164
34,5,175792880,-,ARL10,GRCh37,cg27092035
34,5,133451021,+,TCF7;TCF7;TCF7;TCF7;TCF7;TCF7;TCF7,GRCh37,cg07440414
34,11,87908192,-,RAB38,GRCh37,cg01761409
34,16,66959235,+,RRAD;RRAD,GRCh37,cg26709950
34,5,82767526,+,VCAN;VCAN;VCAN;VCAN;VCAN;VCAN;VCAN;VCAN,GRCh37,cg04525496
34,3,40350801,+,EIF1B,GRCh37,cg04848452
34,1,167599371,-,RCSD1,GRCh37,cg14046986
35,12,57328406,+,SDR9C7,GRCh37,cg13446622
36,22.0,46659398,-,PKDREJ,GRCh37,cg08315277
36,17,3714258,+,,GRCh37,cg20500126
36,9,138775936,+,CAMSAP1,GRCh37,cg20414506
36,5,140684147,+,SLC25A2,GRCh37,cg26783353
36,5,132008525,+,IL4;IL4,GRCh37,cg26787239
36,11,63988554,+,FERMT3;FERMT3,GRCh37,cg06598256
36,3,32992158,-,CCR4,GRCh37,cg21366834
36,3,45927601,-,CCR9;CCR9,GRCh37,cg09033997
36,7,128416023,+,OPN1SW,GRCh37,cg21230435
36,6,43483391,-,POLR1C;POLR1C;YIPF3,GRCh37,cg07805833
36,20,2795930,+,C20orf141;LOC100288797,GRCh37,cg01265637
36,5,131993925,+,IL13,GRCh37,cg07810967
36,4,151502939,-,MAB21L2;LRBA,GRCh37,cg20334738
36,11,116709138,-,APOA1,GRCh37,cg03856801
36,19,55583563,+,,GRCh37,cg08996986
36,2,113817043,-,IL1F5;IL1F5,GRCh37,cg21378206
36,2,136594646,+,LCT,GRCh37,cg21375825
36,20,30406688,-,MYLK2,GRCh37,cg18034859
36,3,136676846,+,IL20RB;IL20RB,GRCh37,cg06392589
36,4,16077697,+,PROM1;PROM1;PROM1;PROM1;PROM1;PROM1;PROM1;PROM1;PROM1;PROM1;PROM1;PROM1,GRCh37,cg21230392
36,14,75898937,+,JDP2;JDP2;JDP2;JDP2;JDP2,GRCh37,cg20972553
36,1,207120022,+,PIGR,GRCh37,cg20953047
36,11,64529061,+,PYGM;PYGM,GRCh37,cg03943509
36,18,44562136,-,KATNAL2;TCEB3B,GRCh37,cg20879768
36,2,219538212,+,STK36;RNF25,GRCh37,cg20851245
36,20,60768026,-,GTPBP5,GRCh37,cg00611397
36,10,131355217,-,MGMT,GRCh37,cg20778669
36,12,51740258,+,CELA1,GRCh37,cg27114026
36,12,58137179,-,AGAP2,GRCh37,cg17611475
36,19,56109975,-,FIZ1,GRCh37,cg26770281
36,4,96761377,-,PDHA2,GRCh37,cg27108154
36,19,50978619,-,C19orf63;C19orf63;FAM71E1,GRCh37,cg09286787
36,19,14139099,-,RLN3,GRCh37,cg03931808
36,3,148805262,+,HLTF;HLTF,GRCh37,cg21089667
36,18,72995553,-,TSHZ1,GRCh37,cg01297972
36,14,69675438,-,EXD2,GRCh37,cg07366967
36,12,121647183,+,P2RX4,GRCh37,cg17917518
36,15,91447749,+,MAN2A2,GRCh37,cg09169633
36,4,68622520,+,GNRHR;GNRHR,GRCh37,cg18003698
36,16,67695867,+,PARD6A;ACD;ACD;PARD6A;ACD,GRCh37,cg20707345
36,22.0,26138429,-,MYO18B,GRCh37,cg07654843
36,11,3121400,-,OSBPL5;OSBPL5;OSBPL5,GRCh37,cg07873128
36,1,151826533,-,THEM5,GRCh37,cg07874520
36,17,39507261,-,KRT33A,GRCh37,cg18370227
36,1,43804317,+,MPL,GRCh37,cg19337279
36,22.0,32108701,+,C22orf30,GRCh37,cg19035993
36,3,11340277,+,ATG7;ATG7;ATG7,GRCh37,cg08509737
36,20,43513064,+,YWHAB;YWHAB,GRCh37,cg07064406
36,15,78831288,-,PSMA4;PSMA4;PSMA4,GRCh37,cg08095532
36,11,3820252,+,PGAP2;PGAP2;NUP98;PGAP2;PGAP2;NUP98;NUP98;NUP98;PGAP2,GRCh37,cg21743649
36,13,114009720,-,GRTP1,GRCh37,cg03721967
36,15,42640316,+,GANC;CAPN3;CAPN3;CAPN3;CAPN3,GRCh37,cg19170321
36,2,71161697,+,ATP6V1B1,GRCh37,cg07052880
36,9,33266196,-,SUGT1P1;BAG1;CHMP5,GRCh37,cg21614231
36,3,119962884,-,GPR156;GPR156,GRCh37,cg19693403
36,9,112225668,-,PTPN3;PTPN3,GRCh37,cg26646980
36,3,38307564,+,SLC22A13,GRCh37,cg21615171
36,11,65728168,+,SART1,GRCh37,cg19234089
36,11,2942036,+,SLC22A18;SLC22A18,GRCh37,cg19240938
36,1,6297128,+,ICMT,GRCh37,cg06940574
36,12,13248548,+,GSG1;GSG1;GSG1;GSG1;GSG1;GSG1,GRCh37,cg08399444
36,12,96390960,-,HAL,GRCh37,cg21682902
36,12,13249133,-,GSG1;GSG1;GSG1;GSG1,GRCh37,cg08245487
36,13,48891072,+,RB1,GRCh37,cg19447496
36,16,68677364,+,CDH3,GRCh37,cg19034028
36,16,69385827,-,TMED6,GRCh37,cg18368125
36,6,26247253,-,HIST1H4G,GRCh37,cg19801560
36,6,35657921,-,FKBP5;FKBP5;FKBP5;FKBP5,GRCh37,cg08636224
36,12,133424420,+,CHFR;CHFR;CHFR;CHFR;CHFR,GRCh37,cg20066677
36,3,119499749,-,NR1I2;NR1I2;NR1I2;NR1I2,GRCh37,cg06648029
36,10,99532398,+,SFRP5,GRCh37,cg06692050
36,19,49434074,+,,GRCh37,cg07093661
36,9,13251431,-,MPDZ,GRCh37,cg22117143
36,1,27702651,-,FCN3;FCN3,GRCh37,cg19979773
36,3,128780164,-,GP9,GRCh37,cg19921389
36,9,34127499,-,DCAF12,GRCh37,cg18676764
36,6,32133929,-,EGFL8,GRCh37,cg18699916
36,8,37653377,+,GPR124,GRCh37,cg21533958
36,15,74899328,-,CLK3,GRCh37,cg08025786
36,11,10471149,-,AMPD3,GRCh37,cg08035082
36,14,70265290,-,SLC10A1,GRCh37,cg03234661
36,10,103349097,+,POLL;RP11-529I10.4,GRCh37,cg18834029
36,7,44142973,+,AEBP1,GRCh37,cg06852744
36,2,42991905,-,OXER1,GRCh37,cg19863773
36,12,6880640,-,LAG3,GRCh37,cg26956535
